 | ﻿1
00:06:21 | Could that be causing this?
00:06:22 | That wouldn't explain the bleeding.
00:06:23 | But it might explain why the bleeding's
00:06:24 | been making you so sick.
00:06:25 | How sick am I?
00:06:27 | I'm afraid acquired hemophilia is quite serious.
00:06:29 | But we're gonna fix it, okay?
00:06:30 | Uh, nurses are gonna take you up to ICU right now.
00:06:33 | We're gonna start treatment and you're gonna do great.
00:06:34 | Thank you.
00:06:36 | Are you okay?
00:06:39 | Uh, once the bleeding is stabilized
00:06:40 | get me a transvenous heart biopsy.
00:06:42 | Tell me everything you can about that heart.
00:06:44 | Max.
00:06:51 | You type so fast!
00:06:54 | Like Matthew Broderick in "WarGames."
00:06:57 | No idea who or what that is.
00:07:00 | Boom. Now you're on Twitter.
00:07:03 | See? That's me right there.
00:07:06 | @ShayMyName2018?
00:07:09 | Yeah. Silly name, I know.
00:07:10 | You have 27,000 followers?
00:07:13 | Yeah. Crazy, right?
00:07:15 | They've been following me since the beginning
00:07:16 | of my transition.
00:07:17 | It's a... it's a real community.
00:07:19 | They support me.
00:07:20 | - Keep me real. - I had no idea.
00:07:22 | Yeah, they can't wait for me to get top surgery.
00:07:24 | Now we're just waiting for Dr. Frome
00:07:26 | to, you know, do his thing.
00:07:30 | You don't understand.
00:07:31 | We love Shay.
00:07:33 | We have been supportive of his transition
00:07:34 | from the beginning.
00:07:36 | The new haircut, the new clothes.
00:07:37 | Even the hormone blockers.
00:07:39 | We never pushed back, not once.
00:07:41 | But surgery? It's so permanent.
00:07:43 | Well, you know, um...
00:07:45 | Top surgery is the most common
00:07:47 | gender-confirmation surgery for trans men.
00:07:50 | Having a body that doesn't reflect your gender...
00:07:52 | That can be deeply unsettling.
00:07:54 | Of course. We know.
00:07:56 | - It's just... - Okay, I'm just gonna say it.
00:07:59 | He's not even old enough to drive a car.
00:08:01 | He's not old enough to get into R-rated movies,
00:08:04 | and he's not old enough to decide on his own
00:08:06 | to get permanent surgery.
00:08:08 | It's okay, it's okay.
00:08:10 | This is exactly where we can
00:08:11 | talk about all of this.
00:08:12 | So why don't you guys tell me
00:08:13 | a little bit about Shay
00:08:14 | before he came out?
00:08:17 | It was hard.
00:08:19 | He was anxious all the time.
00:08:21 | Sometimes he had trouble getting out of bed.
00:08:23 | What about after he started to socially transition?
00:08:27 | He started smiling.
00:08:29 | Making friends.
00:08:31 | And when he started the hormone blockers
00:08:32 | he said he felt like himself for the first time.
00:08:34 | Yeah.
00:08:39 | My baby was 14 and he had never felt like himself.
00:08:43 | And we're grateful he does.
00:08:47 | But when we said no to surgery,
00:08:49 | you know what he did?
00:08:50 | He threw a GoFundMe on Twitter
00:08:52 | to ask his followers to pay for it.
00:08:54 | And they did.
00:08:55 | We're proud that he is a voice
00:08:57 | for a community.
00:09:00 | But he's just a kid.
00:09:02 | Our kid.
00:09:03 | Please tell him he can't do this.
00:09:05 | All right, I-I understand that you are overwhelmed.
00:09:09 | But the positive changes in Shay since transitioning
00:09:13 | are undeniable.
00:09:15 | And emotionally?
00:09:17 | I gotta say, I think the emotions that matter most here
00:09:20 | are his. So...
00:09:22 | I am going to approve a medical evaluation
00:09:25 | for surgery.
00:09:36 | My son has been sober for a year.
00:09:38 | Oh, that's terrific.
00:09:40 | He has shown great strength.
00:09:42 | More than I knew he had.
00:09:44 | I should have had more faith.
00:09:46 | It's never too late.
00:09:47 | Peanuts?
00:09:48 | Barbecue or Tangy Fiesta?
00:09:49 | Tangy Fiesta.
00:09:52 | I would like to give Rohan a gift.
00:09:55 | - Show my support. - Yeah.
00:09:57 | But recently my gifts have been
00:09:58 | completely misunderstood.
00:10:00 | I hear that.
00:10:01 | And families see agendas in everything.
00:10:03 | What you thinking?
00:10:05 | An apartment.
00:10:07 | Just a small one. Nothing too fancy.
00:10:09 | Yeah, you wouldn't want to spoil him with a fancy one.
00:10:13 | I have been a doctor for the last 40 years.
00:10:15 | I've had more money than I know what to do with.
00:10:19 | It's a beautiful idea.
00:10:21 | Use your money to help someone you care about.
00:10:23 | What else is it for, right?
00:10:36 | Hey.
00:10:37 | Hey. Thanks for coming.
00:10:39 | - Is that her? - Mm-hmm.
00:10:41 | She had the transplant here.
00:10:42 | She's been coming back ever since.
00:10:46 | I didn't even know...
00:10:48 | Luna was an organ donor.
00:10:50 | It probably wasn't the easiest thing
00:10:52 | for your parents to talk about.
00:10:55 | My parents didn't even take me to the funeral.
00:10:59 | They just kinda shut the door.
00:11:06 | Hey.
00:11:08 | Have you told her who you are?
00:11:10 | No, she has enough on her mind.
00:11:12 | It's not about me.
00:11:14 | Isn't it?
00:11:17 | Luna's heart...
00:11:20 | is beating.
00:11:22 | Right over there.
00:11:23 | And the amazing thing is,
00:11:25 | she gets another chance.
00:11:29 | 30 years ago, the doctors here
00:11:30 | let Luna's heart stop.
00:11:34 | Not this time.
00:11:45 | Hey. Uh, Evie.
00:11:48 | Sorry to bother you.
00:11:50 | Slogging through the...
00:11:53 | madness of malpractice claims.
00:11:55 | Oh. Not my department, I hope.
00:11:57 | I always hide the bodies when I'm done.
00:12:01 | I... that was not even a little bit funny.
00:12:04 | Okay, uh, listen.
00:12:07 | The other day when I mentioned that
00:12:10 | Reynolds and I, we...
00:12:11 | we kinda had this, uh,
00:12:13 | fling?
00:12:16 | That was, uh, that was bad form.
00:12:17 | To bring that up.
00:12:19 | I mean, I totally betrayed the...
00:12:21 | sisterhood of...
00:12:22 | sisters.
00:12:24 | Or whatever.
00:12:26 | I think you and Reynolds are perfect for each other.
00:12:28 | I mean that's... that's why I introduced the two of you, so.
00:12:31 | Let me bail you out here.
00:12:32 | Oh, great, please hurry.
00:12:33 | I know Floyd had a life before me.
00:12:35 | I'm glad he did.
00:12:37 | I just need to know if you two are over.
00:12:39 | Oh. Oh, we're over.
00:12:41 | We are the very definition of over.
00:12:43 | I like Floyd.
00:12:45 | But I've made bad bets before.
00:12:48 | So if you really are a card-carrying member
00:12:51 | of the sisterhood of sisters,
00:12:53 | you won't let me do it again.
00:12:56 | Because I do not have time.
00:13:00 | So are you and Floyd done?
00:13:04 | Evie.
00:13:06 | It is not something that you have to worry about.
00:13:08 | Okay?
00:13:10 | Then I won't.
00:13:13 | Okay.
00:13:31 | That looks fun.
00:13:33 | This, uh, infusion
00:13:35 | replaces the clotting factor that your body is destroying.
00:13:37 | So you can just replace it? It's that simple?
00:13:40 | Unfortunately, it's not simple at all.
00:13:42 | Uh, but it's very doable.
00:13:44 | It's been done successfully many times.
00:13:47 | We need to infuse the factor
00:13:49 | at the exact same rate that your body is destroying it,
00:13:51 | which is an incredibly difficult rate to find.
00:13:53 | But again, doable.
00:13:55 | Too much factor and your blood will clot.
00:13:58 | You could suffer a stroke.
00:13:59 | Or a heart attack.
00:14:01 | Too little and you could start to bleed again.
00:14:03 | Which we won't let happen.
00:14:04 | I'll be doing a blood test called the PTT.
00:14:07 | I'll be drawing it from the central line
00:14:09 | every 20 minutes, and then based on
00:14:10 | the results, I will adjust the rate of infusion.
00:14:13 | Will that take a long time?
00:14:14 | - Yes, it will. - Uh, hopefully not.
00:14:18 | It's not something that we can definitively know.
00:14:22 | Yeah, but however long it may take,
00:14:24 | I will be here by your side
00:14:27 | night and day
00:14:29 | till we get it right.
00:14:30 | Why me?
00:14:32 | Excuse me?
00:14:33 | Well, um, you're the Medical Director
00:14:36 | of the entire hospital.
00:14:37 | You're dropping everything for me, Dr., um...
00:14:41 | Uh, Goodwin. Max.
00:14:44 | Um...
00:14:46 | Just an interesting case.
00:14:48 | Dr. Goodwin, Dr. Sharpe.
00:14:50 | Could I have a minute?
00:14:51 | Excuse us.
00:14:57 | I, uh, I got the results
00:14:59 | from Sarah's heart biopsy.
00:15:01 | The heart muscle showed both fibrosis
00:15:03 | and T-lymphocyte infiltration.
00:15:05 | It's Grade 4.
00:15:07 | Well, it doesn't get much worse.
00:15:08 | Okay, so we up the cyclosporin dose.
00:15:10 | - Why would we... - If we up the dose
00:15:11 | and we add pulse steroids.
00:15:13 | And we look for an anti T-cell agent...
00:15:14 | That's out of the question.
00:15:15 | Look, the stress from Sarah's hemophilia
00:15:17 | has ravaged her heart.
00:15:18 | So un-ravage it.
00:15:19 | I gave you a whole cardio department.
00:15:21 | Use it, because we sure as hell
00:15:22 | aren't going to just sit here...
00:15:23 | - Max. - What?
00:15:26 | Luna's heart is dying.
00:15:31 | It's gone.
00:15:34 | That's my sister's heart.
00:15:38 | We have to save it.
00:15:40 | No.
00:15:42 | We have to save Sarah.
00:15:45 | And the only thing that's gonna do that
00:15:46 | is a new heart.
00:15:47 | Because the old one
00:15:49 | is out of time.
00:15:57 | The waiting list for heart transplants isn't short,
00:16:00 | but the good news is you're at the top.
00:16:02 | And priority goes to the most severe cases
00:16:05 | that can withstand a transplant.
00:16:07 | Wow. That's, uh, great. Also...
00:16:11 | totally terrifying.
00:16:12 | Right. So, uh...
00:16:14 | OTF gets us a heart.
00:16:15 | We fix the hemophilia, and...
00:16:17 | you walk out of here.
00:16:18 | - That's the plan. - I like the plan.
00:16:20 | Me too, so...
00:16:22 | Hang in there.
00:16:23 | Question.
00:16:25 | Sorry, this is kind of weird.
00:16:27 | No. I'm your doctor, you can ask me anything.
00:16:32 | Did you have a sister?
00:16:39 | You're Luna's brother.
00:16:42 | How did you know?
00:16:44 | Your sister gave me her heart.
00:16:46 | My... folks told me all about her.
00:16:50 | Her family.
00:16:51 | When you said your name, I...
00:16:53 | It didn't seem, uh, fair to...
00:16:56 | say anything. You need to focus on you.
00:16:59 | And, uh, really, we are strangers.
00:17:02 | I mean, we've never even met before.
00:17:04 | Yeah, we did.
00:17:06 | You don't remember?
00:17:09 | Sorry, no. Where did we meet?
00:17:11 | We met in Cold Spring.
00:17:15 | Oh.
00:17:17 | Wow, I haven't thought about
00:17:18 | Cold Spring in... years.
00:17:22 | We used to go there on the weekends.
00:17:23 | There was this dock.
00:17:24 | My sister and I would jump off
00:17:25 | and we thought we were...
00:17:27 | You know,
00:17:28 | cliff divers. We loved it.
00:17:30 | Yeah, I know.
00:17:32 | That's, uh...
00:17:34 | that's where I saw you.
00:17:36 | At Luna's funeral.
00:17:38 | No, I...
00:17:40 | I didn't go to the funeral.
00:17:44 | You... you did.
00:17:47 | It was in Cold Spring a week after the transplant.
00:17:52 | After the funeral I, uh, I saw you on that dock.
00:17:57 | Skipping stones.
00:17:59 | Well, you were trying to skip stones.
00:18:01 | You were...
00:18:03 | You were really bad at it.
00:18:06 | So I went up and I asked you how the stones were going.
00:18:12 | You said... I'll never forget.
00:18:17 | Your sister promised to teach you.
00:18:19 | The next time you came.
00:18:22 | It was the first time it hit me.
00:18:25 | I was only here 'cause another girl wasn't.
00:18:31 | So I showed you.
00:18:35 | You taught me how to skip stones.
00:18:38 | Yeah.
00:18:41 | I got Mad Libs.
00:18:43 | I just... I couldn't believe they still publish these.
00:18:50 | See anything you like?
00:18:54 | My patient needs a study
00:18:55 | that's going to deliver results.
00:18:57 | I'm more intrigued by what I don't see.
00:18:59 | Definitive conclusions.
00:19:01 | Well, my sample size isn't large enough
00:19:02 | for that kind of certainty, but
00:19:04 | I like where we're heading.
00:19:05 | Strong words
00:19:07 | from someone failing more than he succeeds.
00:19:10 | It's cancer.
00:19:11 | I'll take any wins I can get.
00:19:13 | And each success gets me a little closer to a cure.
00:19:16 | Well, you know what they say.
00:19:17 | Close only counts in horseshoes and hand grenades.
00:19:20 | And a couple other things.
00:19:23 | You must know your reputation precedes you.
00:19:26 | My reputation for exceptional results?
00:19:28 | Your reputation for exceptional charisma
00:19:30 | and aptitude for salesmanship. And I am immune.
00:19:34 | Because I have the same reputation.
00:19:36 | I'm only paying attention to the numbers.
00:19:40 | You got your file upside down.
00:19:43 | Made you look.
00:19:50 | What would you say to somebody who says
00:19:53 | you sell quixotic hope in lieu of medical certainty?
00:19:56 | I'd say that someone is right.
00:19:58 | Clinical trials are riskier than chemo.
00:20:00 | They're also the only way to find a treatment
00:20:02 | better than chemo.
00:20:03 | Yeah, they're quixotic, and yeah,
00:20:05 | most of the time it doesn't work.
00:20:06 | But when it does,
00:20:08 | it's gonna change the world.
00:20:10 | But it may never work.
00:20:11 | Even Don Quixote hit a couple of windmills.
00:20:14 | He lunged at one and then promptly fell off his horse.
00:20:17 | How soon will you know if my patient's eligible?
00:20:23 | Max Goodwin.
00:20:24 | You're treating your boss.
00:20:26 | No, I'm treating my patient,
00:20:28 | who also happens to be my friend.
00:20:30 | I have to warn you, I don't accept patients
00:20:31 | based on prominence.
00:20:33 | The integrity of the study is too important.
00:20:35 | Of course.
00:20:36 | And at first glance, this is not a great fit.
00:20:40 | That's not a "no."
00:20:42 | Give me a beat, let me get into it. I'll get back to you.
00:20:44 | Thank you for your honesty.
00:20:47 | And you for yours.
00:20:49 | Even though you were a little bit mean.
00:20:54 | Okay. This...
00:20:56 | is you.
00:20:58 | Do you mind if I Insta this?
00:20:59 | Eh.
00:21:01 | Ah, what the heck. Yeah.
00:21:02 | Just, uh, no video, okay?
00:21:04 | All right, so.
00:21:05 | Do you see the dark spots here on the ends?
00:21:08 | Those are your epiphyseal plates.
00:21:10 | That's the stuff inside your bones that does all the growing.
00:21:12 | Now, looking at this,
00:21:14 | we can estimate more or less how much more growing
00:21:16 | you are going to do.
00:21:19 | So how tall am I gonna be?
00:21:21 | I'm pleased to report, tall.
00:21:25 | Not, uh, NBA tall.
00:21:26 | But, you know, top shelf tall.
00:21:29 | #Topshelftall...
00:21:31 | Yes, you are in very good health, Shay.
00:21:33 | All the doctors here agree
00:21:34 | that you will be a prime candidate for top surgery
00:21:36 | in about a year.
00:21:39 | A year?
00:21:40 | Yeah. I mean, I know you were hoping for something a little sooner,
00:21:42 | but, uh, we have to take medical into consideration.
00:21:45 | It's surgery.
00:21:47 | Now you sound just like my parents.
00:21:50 | Listen, you've only been on hormone blockers
00:21:52 | for about six months.
00:21:53 | We need to see how it affects your breast tissue
00:21:56 | before we can decide what surgery will be right for you.
00:21:59 | So a cisgender doctor gets to tell me
00:22:02 | what's right for me.
00:22:05 | Okay. Got it.
00:22:08 | Got it.
00:22:09 | All right.
00:22:11 | I hear that you're upset,
00:22:14 | but I need you to hear me
00:22:15 | when I tell you that I want you to have the surgery.
00:22:18 | I said so to your parents.
00:22:20 | Screw this.
00:22:21 | And screw you.
00:22:25 | Okay, thanks.
00:22:27 | Bye.
00:22:31 | What's wrong?
00:22:33 | Oh, I'm fine.
00:22:35 | Please, what's the matter?
00:22:36 | Nope, it's nothing.
00:22:37 | Honestly.
00:22:46 | My dog, Gertie, has cancer.
00:22:50 | I'm so sorry.
00:22:53 | - Is there anything to be done? - No.
00:22:55 | I mean, surgery, but...
00:22:58 | It costs more than I make in a month.
00:23:00 | I'm gonna have to put my little girl to sleep
00:23:02 | unless I can come up with $2,000.
00:23:07 | I'm sorry.
00:23:08 | You do not need to be thinking about this.
00:23:11 | I'm fine, thank you.
00:23:13 | Hey, Becky, I'm gonna take five.
00:23:20 | Okay, we're starting to back up down here.
00:23:22 | Turan, help me clear some space. What do you got?
00:23:24 | Got an upper GI bleeder in curtains. Waiting on GI.
00:23:26 | - Hemodynamically stable? - Yes.
00:23:28 | Then send him home. He can get a scope as an outpatient.
00:23:29 | And a weak and dizzy in Bay 13.
00:23:31 | I'll meet you there.
00:23:32 | Surgery cleared him for conservative treatment.
00:23:34 | Okay.
00:23:35 | We're gonna treat you with medicine, Mr. Powell.
00:23:38 | No surgery. So we'll get you out of here real soon.
00:23:40 | Sound good?
00:23:41 | Sound good?
00:23:42 | And we'll give you something for the nausea.
00:23:44 | Start Cephilicam, and when he can eat and drink
00:23:46 | he can go home.
00:24:00 | Casey, uh, did you give Mr. Powell...
00:24:02 | Levofloxacin plus metronidazole.
00:24:05 | Just like you said.
00:24:08 | Right. Just like I said.
00:24:10 | Great.
00:24:12 | Need me to make any other adjustments?
00:24:15 | No.
00:24:23 | Thank you again, Dr. Kleinman.
00:24:24 | I know that this is moving fast,
00:24:26 | but, uh, Sarah Madsen's case
00:24:27 | is the definition of time-sensitive.
00:24:28 | - Mm-hmm. - I've spoken to
00:24:30 | one of your reps over at OTF already
00:24:31 | and they have agreed to move Sarah
00:24:33 | to the top of the transplant list.
00:24:34 | - Hmm. - We have a viable donor
00:24:36 | in our ICU right now,
00:24:37 | a brain-dead MVA, actually.
00:24:39 | And so go ahead and say the word, and we...
00:24:40 | I'm going to stop you right there.
00:24:42 | Okay?
00:24:43 | I'm certainly impressed
00:24:44 | with your due diligence,
00:24:46 | your patient's hemophilia is too compromising.
00:24:49 | She isn't healthy enough to receive a new heart.
00:24:51 | I'm very sorry.
00:24:53 | No, so... wait a minute, wait a minute.
00:24:55 | Uh, on paper, yes.
00:24:57 | I see what you see. But, uh, this woman...
00:24:59 | This woman, she can do this. Believe me.
00:25:01 | Will you tell her?
00:25:03 | Her INR and creatinine clearance are normal.
00:25:04 | Hepatic function excellent.
00:25:06 | Her... Her kidneys are fine.
00:25:07 | Right, and she has never shown any signs
00:25:09 | of bone marrow suppression.
00:25:10 | Dr. Goodwin, this isn't personal.
00:25:12 | OTF has strict requirements to ensure healthy organs
00:25:14 | are not placed into bodies that cannot support them.
00:25:17 | Plain and simple. Sarah Madsen does not qualify.
00:25:19 | No, wait, wait, wait.
00:25:21 | Sorry.
00:25:23 | There has gotta be something that I can do
00:25:26 | to convince you to give Sarah this heart.
00:25:31 | She needs to complete three normal-range PTT tests
00:25:35 | in a row.
00:25:36 | Consider it done.
00:25:42 | - She's not gonna make it, Max. - Yeah, well,
00:25:43 | - it's gonna be hard... - She could barely pass
00:25:45 | one PTT three hours ago.
00:25:47 | The chances of her passing three in a row
00:25:48 | before her heart gives out?
00:26:02 | So...
00:26:03 | You said that passing
00:26:05 | one of these tests would be hard.
00:26:06 | It will be.
00:26:09 | Well, I freaking hate failing tests.
00:26:12 | Oh, yeah, like you'd know.
00:26:14 | My wife seems like this cool New York chick.
00:26:16 | "Oh, I'm a social worker.
00:26:18 | - Look at my cool haircut." - Okay.
00:26:19 | Okay, you know,
00:26:20 | you dye your hair purple once,
00:26:22 | you never hear the end of it.
00:26:23 | But she is a nerd.
00:26:25 | She has never failed a test.
00:26:26 | Not once in her whole life.
00:26:32 | The X means a failed PTT, so.
00:26:35 | We'll try again.
00:26:45 | Hey.
00:26:46 | Hey.
00:26:48 | Forget it.
00:26:49 | What? Wait. Wha...
00:26:51 | We, uh,
00:26:52 | we need to talk about
00:26:54 | what happened with Mr. Powell.
00:26:57 | What I did with Mr. Powell.
00:26:59 | That was, uh...
00:27:01 | That was unacceptable.
00:27:05 | Are you...
00:27:07 | angry?
00:27:08 | I'm not angry.
00:27:09 | Well, why are you standing there with a face
00:27:11 | like I just kicked your dog?
00:27:13 | It's just my face.
00:27:14 | Hey, I am trying to apologize here.
00:27:17 | Okay, I'm sorry. I...
00:27:19 | I do apologize, okay?
00:27:23 | You came through huge for me today,
00:27:25 | and if you hadn't, then...
00:27:27 | I would never have forgiven myself. Okay?
00:27:32 | It won't happen again.
00:27:33 | You know I'm not that kind of doctor.
00:27:35 | It's happened before.
00:27:38 | What?
00:27:39 | I correct your EMRs.
00:27:40 | Put patient notes on the right charts.
00:27:42 | Pull doubles when you leave holes in scheduling.
00:27:44 | Okay, well, that's just paperwork.
00:27:45 | That's not exhaustion. That's normal.
00:27:47 | Okay? So once or twice I screw up some red tape...
00:27:50 | It happens all the time.
00:27:52 | And it's been getting worse.
00:27:53 | No. That can't be right.
00:27:55 | Dr. Bloom...
00:27:57 | I think you may need help.
00:27:59 | I'm just tired, okay?
00:28:01 | Just an RX from Dr. Sleep and I'll...
00:28:02 | Mr. Powell could have died.
00:28:15 | Gladys, yes, I knew you'd come around.
00:28:17 | This falafel is a revelation.
00:28:19 | Something may have happened
00:28:21 | on the internet.
00:28:22 | Okay, well, the internet is a big place, Gladys.
00:28:25 | Might want to be a little more specific.
00:28:27 | "Dr. Frome blocked my top surgery.
00:28:30 | Dr. Iggy Frome hates the trans community."
00:28:32 | What? What is that?
00:28:34 | - Tweets. - Tweets?
00:28:35 | "What a typical white cis-male move.
00:28:37 | Dr. Frome's nothing but a transphobic loser."
00:28:40 | What? Give me that. Let me see that.
00:28:42 | And there are so many more.
00:28:43 | Like, hundreds of them.
00:28:49 | <i>Merci, merci,</i> from Pain de Vie.
00:28:54 | Before you say anything,
00:28:56 | I would like to pretend that earlier never happened.
00:28:58 | - Ella. - Uh, cappuccino, extra dry.
00:29:00 | Coming up.
00:29:06 | Uh, you have any nice evening plans?
00:29:12 | What is this?
00:29:13 | Please.
00:29:25 | Oh, Dr. Kapoor, I can't take that.
00:29:27 | - For Gertie. - No. No.
