 | ﻿1
00:12:25 | to your cochlear implant.
00:12:29 | This is my colleague, Dr. Frome.
00:12:32 | Let's talk.
00:12:34 | Mmm.
00:12:38 | Uh, Max.
00:12:40 | Okay, before you speak, you should know that my friend,
00:12:42 | the one with the cancer,
00:12:43 | is getting a PEG tube installed today.
00:12:44 | So this donut represents his last meal.
00:12:47 | Assuming he can, you know, swallow it.
00:12:49 | Leon Hargrow wasn't drunk.
00:12:50 | - The driver? - I just got his blood work.
00:12:53 | There were no drugs or alcohol in his system. None.
00:12:55 | But people saw him swerving?
00:12:57 | He had a stroke behind the wheel.
00:13:00 | - And that's not all... - Dr. Goodwin.
00:13:02 | I can't find Angelo.
00:13:04 | No one knows where he went.
00:13:05 | You don't think he went after...
00:13:07 | Yeah, I do.
00:13:20 | Angelo?
00:13:27 | Officer, back away from that bed right now.
00:13:34 | Hey, let's talk about this.
00:13:37 | Somebody's got to pay.
00:13:39 | Angelo, I understand that you're upset,
00:13:42 | but this wasn't his fault.
00:13:43 | Don't give me that.
00:13:45 | He was wasted. I saw him swerving.
00:13:48 | He had an embolic stroke while he was driving.
00:13:53 | He wasn't drunk. He's very sick.
00:13:56 | He's a vet, have some compassion.
00:14:03 | Angelo, please.
00:14:05 | Go back downstairs to the waiting area.
00:14:08 | Your partner?
00:14:09 | She needs you right now.
00:14:13 | Make sure that you get him downstairs.
00:14:15 | - Uh, what... wait, what is it? - It's Marie. She's coding.
00:14:19 | O-2 sat down to 86. Respirations up to 30.
00:14:21 | Decreased breath sounds bilaterally!
00:14:23 | - Heart rate's down to 48. - Hang in there, Marie!
00:14:28 | - O-2 sat dropping. - Respiratory rate climb.
00:14:31 | I've got to get What tthe pulmonary kit. on?
00:14:33 | Dropping an intubation tray now.
00:14:35 | Neck vein distention. Both sides.
00:14:37 | It's hard to see because of the cervical collar but it's there.
00:14:40 | - Pneumomediastinum. - Yeah.
00:14:53 | Good call.
00:14:55 | There must be a hole in Marie's esophagus.
00:14:56 | We need to get her to the OR,
00:14:58 | open up her chest and close that hole
00:15:00 | before this happens again.
00:15:07 | Is she going to be okay?
00:15:09 | - Mr. Hargrow... - I need to see her.
00:15:11 | - Look, sir... - I need to tell her I'm sorry.
00:15:13 | Sir, you... you need to remain calm.
00:15:15 | - But... - I promise you,
00:15:18 | she is receiving the best care possible.
00:15:21 | But right now, we need to focus on you.
00:15:32 | The stroke that you had was caused by a malignant tumor
00:15:36 | in your bladder.
00:15:38 | I know that this is distressing news.
00:15:41 | We need to remove your tumor immediately
00:15:43 | - and start you on a regimen. - All I want to know
00:15:45 | is if that woman is going to live.
00:15:49 | Mr. Hargrow, your condition is very serious.
00:15:52 | I already know what's wrong with me.
00:15:55 | How long have you known?
00:16:00 | If you knew, then why on earth haven't you gotten treatment?
00:16:04 | I don't want treatment.
00:16:06 | I just want to apologize for what I did.
00:16:13 | I understand.
00:16:15 | But right now, that is not a good idea
00:16:18 | for either of you.
00:16:21 | Then I guess there's nothing else to talk about.
00:16:31 | Dr. Kapoor thought that it would be beneficial
00:16:34 | if we sit down and talk about what's happening
00:16:37 | during the rehab process.
00:16:38 | And that's sort of my... my job around here
00:16:41 | is to create an environment
00:16:43 | or space to explore what's happening to you emotionally.
00:16:46 | Both of you.
00:16:47 | The interpreter will be here very soon.
00:16:49 | I assure you.
00:16:51 | I'm, uh... I'm very sorry about the delay.
00:16:54 | Should be any moment.
00:17:07 | Oh, okay. We're just diving right in.
00:17:09 | Um...
00:17:12 | Angry? I... uh...
00:17:21 | Okay, can we just...
00:17:22 | Guys, can we slow down just a touch?
00:17:24 | Um, just... I'm getting some of it.
00:17:28 | It's just... a little too fast.
00:17:30 | I have never said you were a burden.
00:17:31 | Okay, time out. Time. Time out.
00:17:35 | Um, take a breath. Okay?
00:17:37 | I need to catch up here, but I'm assuming, um...
00:17:41 | Tori, Margo said that she feels like a burden.
00:17:44 | - Yeah. - Is that right?
00:17:46 | Okay, is that... is that how you feel about her?
00:17:50 | No. I have never thought of her that way.
00:17:54 | All right, so why don't you tell her
00:17:57 | how you do feel about her?
00:18:01 | Margot has just always had this spirit in her
00:18:03 | that had to experience the world,
00:18:07 | on her own terms.
00:18:09 | Margot bungee jumped off the Manhattan bridge at 3:00 a.m.
00:18:14 | when we were in college.
00:18:16 | Are you kidding? Wow.
00:18:19 | Right.
00:18:21 | I think that she's fearless.
00:18:26 | So tell her.
00:18:42 | "I feel so far away from that person right now.
00:18:46 | "I know I pushed us here because I wanted the implant
00:18:50 | "and you supported me through all of it,
00:18:52 | "with the money and the surgeries,
00:18:56 | "because I wanted it.
00:19:01 | "And now I'm afraid that I've risked
00:19:04 | the most important relationship in my life because of them."
00:19:17 | Why do you want the implant?
00:19:21 | "So I can hear."
00:19:22 | Well, okay. That's what the implant does.
00:19:26 | Why do you want the implant?
00:19:44 | "I want it..."
00:19:52 | Oh...
00:20:07 | Appreciate it. Thank you.
00:20:10 | Throw it in there. Thanks, bud.
00:20:12 | How you doing? Hey, good to see you.
00:20:14 | Thanks. Thank you.
00:20:20 | Yo, Recetti.
00:20:24 | You already taking up for Marie's funeral?
00:20:26 | Relax. It's for her recovery.
00:20:29 | She's gonna be ordering takeout for a while after this.
00:20:35 | Thanks.
00:20:38 | - What's going on? - How is she?
00:20:39 | We stabilized her and we're prepping her for surgery.
00:20:42 | Now she's not out of the woods yet,
00:20:43 | but she does seem to be responding to treatment.
00:20:46 | Is that for Marie?
00:20:47 | Yeah, it's something the PD does.
00:20:49 | We have a fallen heroes fund
00:20:50 | for officers hurt in the line of duty.
00:20:52 | Then count me in.
00:20:53 | I'll let you know when she's out.
00:20:55 | Hey.
00:20:57 | Thanks, Dr. Goodwin.
00:20:59 | Sure.
00:21:03 | Guess who's back?
00:21:05 | Is it legit or did you "Shawshank" your way out of it?
00:21:08 | Hey, you know what?
00:21:10 | After spending the afternoon with Dora,
00:21:12 | I finally know how the lights stay on in this place.
00:21:14 | - What do we got? - Boerhaave's esophagus,
00:21:15 | surgical repair.
00:21:18 | Oh, looks good. Let's get to work.
00:21:25 | Officer McNeil,
00:21:26 | I'm Dr. Reynolds. This is Dr. Hastings.
00:21:29 | We're going to be performing your surgery today.
00:21:32 | Two doctors?
00:21:34 | Must be pretty bad.
00:21:36 | Vitals are good. We'll see you in there.
00:21:43 | You've had a morning.
00:21:45 | Yeah, cops are supposed to go down chasing the bad guy.
00:21:48 | I get clipped writing a traffic ticket
00:21:50 | to a grown man on a scooter.
00:21:53 | I'm never gonna hear the end of it.
00:21:56 | Hey, well, at least you were out there, all right?
00:21:58 | I spent my morning sitting in front of a spreadsheet.
00:22:01 | Oof, I hate desk work.
00:22:03 | Tell me about it.
00:22:05 | Put me on the street. That's where I want to be.
00:22:08 | - In the action, right? - Yeah.
00:22:10 | My partner, he calls me "one direction"
00:22:14 | 'cause I always head straight in.
00:22:16 | I don't even think about it. I don't get scared.
00:22:20 | Put me in the line of fire when somebody needs help.
00:22:24 | That's my happy place.
00:22:29 | Well, if it makes you feel any better,
00:22:31 | helping you right now?
00:22:33 | That's my happy place.
00:22:41 | I'll see you in there.
00:22:59 | VA just sent over his records.
00:23:01 | Oh, thank you.
00:23:05 | You've got to be kidding me.
00:23:11 | - Kapoor. - How did it go?
00:23:13 | Well, it was good. Very optimistic.
00:23:15 | You know a lot... a lot came out.
00:23:17 | There was a definite unearthing going on.
00:23:19 | But ultimately, I do believe that Tori and Margot
00:23:21 | are going to be stronger than ever.
00:23:23 | - That's wonderful news. - Yeah.
00:23:25 | I've discussed with Dr. Christiansen,
00:23:27 | and she's confident that we can move forward with the MRI.
00:23:30 | Well, actually Margot touched on something really profound.
00:23:34 | - Powerful. - What?
00:23:36 | She would like to have her cochlear implant removed.
00:23:40 | Vijay, she wants to be deaf again.
00:23:53 | "It matters not how strait the gate,
00:23:55 | "how charged with punishments the scroll,
00:23:58 | "I am the master of my fate,
00:24:01 | I am the captain of my soul."
00:24:10 | Cap refill less than two seconds.
00:24:15 | Patient induced.
00:24:21 | 20 micrograms of fentanyl.
00:24:27 | T-probe and defib...
00:24:30 | Standing by.
00:24:37 | <i>♪ I'm so tired of being alone ♪</i>
00:24:40 | ♪ <i> I'm so tired of on my own</i> ♪
00:24:42 | ♪ <i> Won't you help me, girl</i> ♪
00:24:44 | ♪ <i> Just as soon as you can</i> ♪
00:24:51 | You've tried to get treatment two years ago,
00:24:53 | didn't you Leon?
00:24:55 | Tried.
00:24:56 | I went and saw my doc at the VA.
00:24:58 | They took me in right away like they usually do.
00:25:02 | Once they found out what I had,
00:25:04 | they said they didn't have the right doctor for me there.
00:25:06 | Said that I had to go somewhere else.
00:25:08 | So they gave you a voucher and sent you on your way.
00:25:11 | Yeah.
00:25:16 | But you didn't use it.
00:25:22 | I wanted to.
00:25:24 | But the voucher didn't cover everything.
00:25:31 | I'm on my own.
00:25:34 | Couldn't afford the difference.
00:25:39 | I served my country with pride.
00:25:44 | You have nothing to be ashamed of.
00:25:50 | I did four tours.
00:25:53 | Army Rangers.
00:25:58 | You deserve better than this.
00:26:04 | I never meant to put anyone in harm's way.
00:26:13 | Max, I am scheduling Leon Hargrow
00:26:15 | for emergency bladder surgery and radiation.
00:26:18 | - Well, let's hope he needs it. - Turns out the VA closed
00:26:20 | their urology department, so instead of treating him,
00:26:22 | they gave him a voucher to use
00:26:23 | at a hospital of his "choice."
00:26:25 | We'll take a voucher.
00:26:26 | The voucher only covers 75% of the cost.
00:26:28 | - He's stuck with the rest. - We'll cover the rest.
00:26:29 | What's the problem again?
00:26:31 | Do they think that Leon only gave 75%
00:26:32 | while he was in Vietnam?
00:26:34 | Not to mention there's compelling evidence
00:26:36 | that urothelial carcinoma is a directly related
00:26:37 | to exposure to Agent Orange.
00:26:39 | Helen, this is a public hospital.
00:26:41 | This is why we're here.
00:26:42 | If the VA won't treat Leon, we will.
00:26:44 | No, you won't.
00:26:46 | HCC was notified of a payment being submitted
00:26:48 | via a VA voucher.
00:26:49 | - That's right. - We can't accept it.
00:26:51 | Why not?
00:26:52 | Then we'd have to accept all VA vouchers.
00:26:54 | As long as veterans are getting the care they need,
00:26:57 | I'm not seeing the problem.
00:26:59 | The problem's the public hospital system
00:27:01 | then has to potentially foot the bill
00:27:03 | for thousands of veterans
00:27:04 | and the 25% the VA doesn't reimburse.
00:27:06 | We have a veteran in the ICU
00:27:07 | who needs surgery or he's going to die.
00:27:09 | I don't care who I have to call,
00:27:11 | but Leon is getting that surgery today.
00:27:13 | I understand your intentions, Max,
00:27:15 | but this is privatization
00:27:17 | and we're playing right into it.
00:27:18 | If we approve of Leon's surgery and we foot the bill,
00:27:21 | it sets a dangerous precedent for the rest of the country.
00:27:27 | Either we save Leon
00:27:28 | and hurt the care for every other veteran
00:27:30 | or we stand up for better care for all veterans...
00:27:32 | And let Leon die.
00:27:42 | I respect your wishes, of course.
00:27:45 | And I'm aware that this is a debate in the deaf community,
00:27:50 | but removing a implant is... is a very risky surgery.
00:27:58 | "I just want the pain to stop."
00:28:01 | I... I want that too.
00:28:03 | And... and there are different types of implants
00:28:08 | we can use before we...
00:28:11 | "Not that kind of pain.
00:28:13 | "The migraines, the dizziness,
00:28:16 | "the strange tones, I expected that.
00:28:19 | "My friends told me that would come.
00:28:22 | "That they all love their implants,
00:28:26 | "but I don't.
00:28:33 | "I miss who I was.
00:28:37 | "How I experienced the world.
00:28:40 | "I don't expect you to understand,
00:28:42 | "but before the implant, music...
00:28:47 | "Was something I felt
00:28:49 | "and now it's just weird words
00:28:52 | "with weird textures.
00:28:55 | "And my thoughts used to be my own,
00:28:59 | "and now they're just cluttered with distractions.
00:29:04 | "I thought I was missing something.
00:29:06 | "But really...
00:29:09 | I'm missing what I had."
00:29:24 | "I loved hearing Tori's voice.
00:29:33 | "But I heard you better...
00:29:37 | When I couldn't hear your voice at all."
00:29:59 | Hey, kiddo.
00:30:01 | So, um, I really messed up.
00:30:06 | Big time.
00:30:11 | I forgot to bring the Solo when I brought the doubles earlier.
00:30:15 | I'm a bonehead.
00:30:17 | - Yeah. - Well, that's for you.
00:30:20 | - Thank you. - You're welcome.
00:30:23 | So listen, I was thinking a lot about before
00:30:26 | when I came by with Sophia.
00:30:31 | You know you can tell me anything, right?
00:30:38 | Yeah, that's kind of the problem.
00:30:45 | Why is that a problem?
00:30:53 | 'Cause I've told you everything.
00:30:58 | - Yeah. - You know everything about me.
00:31:02 | You know very detail of all of the homes.
00:31:08 | All of the bad... the bad stuff.
00:31:16 | You know, and now...
00:31:22 | When I see you, I just... I feel, like...
00:31:25 | like I'm still the same.
00:31:28 | Like I'm still broken.
00:31:34 | I don't want to be that anymore.
00:31:51 | You know, Jemma, I... I'm so proud of you.
00:31:55 | So proud. You've come so far.
00:32:00 | Look at you.
00:32:09 | You don't need me anymore.
00:32:11 | That's... that's a good thing. That is a...
00:32:15 | That's a very good thing.
00:32:22 | It's time for me to go. I've got to go.
00:32:24 | Um, and that's all right.
00:32:30 | Just, uh, just...
00:32:33 | Just try to remember one thing for me.
00:32:37 | You were never broken.
00:32:54 | Richardson.
00:32:57 | Blood pressure 100/72.
00:33:01 | - Clamp. - Clamp.
00:33:03 | - Suction. - Suction.
00:33:06 | - Lap pad. - Lap pad.
00:33:11 | Blood pressure is dropping.
00:33:12 | Uh, lap pad.
00:33:14 | Femoral pulse diminished.
00:33:16 | Where's all the blood coming from?
00:33:18 | Uh, can't see anything.
00:33:19 | Gas exchange tanking.
00:33:21 | Got it. Free wall rupture.
00:33:24 | Right ventricle. Suture, hurry.
00:33:26 | So the blood's just pouring out of her heart?
00:33:29 | Yes.
00:33:31 | - The surgery was going well. - I know. Keep sewing.
00:33:33 | But why is the wall blown?
00:33:35 | I have no idea, but we have about a minute
00:33:37 | to suture it back up, okay? Just focus.
00:33:39 | - We've lost carotid pulse. - Gas exchange tanking.
00:33:41 | The brain's not getting any blood.
00:33:43 | - She's bleeding out. - Keep sewing.
00:33:44 | Uh, I'm trying but the sutures keeps pulling out.
00:33:47 | The heart muscle's too weak.
00:33:50 | Did you get it?
00:33:51 | She's cyanotic.
00:33:55 | Well, her heart's still in pieces.
00:34:02 | There's no more blood to pump.
00:34:08 | It's all gone.
00:34:22 | You gonna call it?
00:34:41 | Time of death 4:16 p.m.
00:34:55 | 4:16 p.m.
00:35:35 | - Hi. Condolences. - Thank you.
00:35:53 | It shouldn't have gone down like that.
00:35:57 | She shouldn't have died.
00:35:59 | - I know. - No. You don't.
00:36:07 | Marie never should've been out there.
00:36:13 | But I had a migraine today.
00:36:17 | A stupid migraine.
00:36:20 | So she steps up to point and I stay in the car.
00:36:30 | Bring a cop was Marie's whole life.
00:36:34 | She didn't have a husband or kids.
00:36:36 | We were her family and that's all that mattered.
00:36:39 | Living for this job.
00:36:50 | She wanted to be a hero.
00:36:55 | And she gets killed at a traffic stop?
00:36:59 | She was a hero the moment she put that shield on.
00:38:10 | It's time.
00:38:18 | We're not going to stop fighting this.
00:38:20 | I promise you, we'll figure it out, Leon.
00:38:24 | Leon, this is Angelo Recetti.
00:38:27 | Marie's partner.
00:38:40 | The guys and I have been talking.
00:38:44 | Marie didn't have any family and we figured...
00:38:49 | She'd want the money they would've gotten
00:38:50 | from the fallen heroes' fund...
00:38:54 | To go to you.
00:38:58 | Get you fixed up. This is a start.
00:39:04 | - I can't accept that. - Marie's not here anymore.
00:39:08 | But you are.
00:39:12 | We want to pay for the surgery.
00:39:19 | Why would you do that for me?
00:39:24 | We take care of our own.
00:39:46 | It'll take a few minutes for the anesthetic to kick in.
00:39:50 | When it does, I'll bring in the endoscopist.
00:39:54 | Okay.
00:39:55 | Um, thank you.
00:40:06 | It's like nothing ever gets better.
00:40:11 | I'm just this broken thing that nobody wants.
00:40:17 | Nobody cares about.
00:40:19 | I don't even know why I'm here.
00:40:36 | Hey, um...
00:40:41 | Sorry, you know you're not my doctor anymore, right?
00:40:46 | Yes.
00:40:49 | But I'm still your friend.
