 | ﻿1
00:10:33 | There's always a catch.
00:10:35 | Before I can address your brain tumor,
00:10:37 | we need to replace one of your heart valves
00:10:39 | also weakened by Violet's birth.
00:10:42 | But I'm sure my colleague, Dr. Reynolds,
00:10:44 | can do that without anesthesia as well.
00:10:48 | Wow.
00:10:52 | I would love to see my daughter's face.
00:10:58 | I would love to see her eyes. I would.
00:11:06 | Hi.
00:11:08 | I got your page.
00:11:10 | Yeah.
00:11:18 | Mr. Velez?
00:11:21 | This is Dr. Sharpe.
00:11:22 | She's gonna biopsy your brother's throat
00:11:24 | so we can figure out what's making him so sick.
00:11:29 | Open up for me, Mr. Velez.
00:11:30 | Arroyo. His name is Miguel Arroyo.
00:11:33 | I thought you guys were brothers.
00:11:35 | We're like brothers.
00:11:36 | You know, we are Boricua.
00:11:38 | We grew up a town apart on La Isla,
00:11:39 | but we never knew each other until we came to New York.
00:11:43 | When did you move here?
00:11:44 | Hurricane Maria took everything.
00:11:46 | My home was washed away, and no one was coming to help.
00:11:49 | So I left to find work so I could rebuild one day.
00:11:53 | Took any job I could get... construction, picking apples.
00:11:56 | And that's where I met Miguel... on a farm upstate.
00:11:58 | - El destino. - Sí.
00:12:01 | We both lost everything but fate.
00:12:04 | She brought us together to protect each other.
00:12:07 | You see? So we are more than friends.
00:12:08 | Hermano.
00:12:17 | Ah... specimen cup.
00:12:19 | Here.
00:12:33 | Admin sent me about a nameplate?
00:12:35 | Oh, yes.
00:12:37 | Great. Thank you.
00:12:39 | I've been calling for a month.
00:12:40 | Just tell me what you need, Dr. Merritt.
00:12:42 | No, actually, I'm, uh, Dr. Reynolds.
00:12:44 | Oh. Nameplate says "Merritt."
00:12:46 | Right, and I want it replaced with "Reynolds."
00:12:49 | - "Dr. Reynolds"? - Correct.
00:12:51 | Okay, gonna have to get
00:12:52 | the Chair or Cardiothoracic Surgery
00:12:54 | to sign off on a request like that.
00:12:55 | Not a problem.
00:12:57 | I'm the Chair of Cardiothoracic Surgery.
00:12:58 | Dr. Merritt.
00:12:59 | No, Dr. Reynolds.
00:13:01 | Well, it says Dr. Merritt's the Chair.
00:13:02 | Well, he's not. I'm the Chair.
00:13:04 | Well, then why are you in his office?
00:13:06 | This is my...
00:13:09 | Um... you see how confusing this is?
00:13:11 | Well, I have this same conversation
00:13:13 | with every patient that comes in here,
00:13:14 | which doesn't help them to be confident
00:13:16 | in the doctor they chose to cut them open
00:13:18 | because he can't even get his name on the door.
00:13:20 | Yeah, I'm thinking you might need a new nameplate.
00:13:25 | Yeah.
00:13:30 | Henry.
00:13:33 | Chemo stomach. It's no joke.
00:13:35 | You're telling me.
00:13:37 | - Thanks for coming. - Sure.
00:13:39 | You know what this room used to be?
00:13:41 | Mm, I think legal had it?
00:13:43 | Well, the fun part is who had it before legal.
00:13:45 | Hmm.
00:13:46 | In '67, we'd call this the "Nookie Closet."
00:13:49 | Did you?
00:13:50 | Now it's a stone's throw from HR,
00:13:52 | so why don't we let that one sail right by?
00:13:54 | You mind if we get right to it?
00:13:56 | Not at all.
00:13:57 | I'd like to schedule you for a medical evaluation.
00:14:01 | Nothing wrong with my health, Dr. Goodwin.
00:14:03 | Just consider it a formality.
00:14:05 | Okay?
00:14:07 | This hospital requires a medical eval
00:14:09 | every two years.
00:14:11 | I passed my last exam less than a year ago...
00:14:14 | with flying colors, I might add.
00:14:16 | I don't like it any more than you do,
00:14:17 | but it is my job.
00:14:21 | I've been in practice for more than 40 years...
00:14:24 | all of them here.
00:14:26 | I can do my surgeries blindfolded.
00:14:28 | I appreciate that, Henry.
00:14:31 | I do, but I would still like to schedule you
00:14:33 | for a routine eval.
00:14:38 | Tomorrow.
00:14:41 | Of course.
00:14:43 | You got to do your job.
00:14:51 | So you need me to perform a valve replacement
00:14:53 | so that you can do an MRI-focused ultrasound.
00:14:55 | - It shouldn't be a problem. - Keep scrolling.
00:14:59 | Oh, your patient can't withstand anesthesia.
00:15:02 | That's right, but if I can perform a procedure
00:15:04 | on the brain without anesthesia,
00:15:06 | you can certainly do the same thing for the heart.
00:15:08 | Yeah, the only noninvasive surgery
00:15:10 | is catheter aortic replacement therapy.
00:15:12 | Yes, do that.
00:15:13 | Which requires a C-ART device,
00:15:14 | which New Amsterdam does not have.
00:15:16 | So we'll get one.
00:15:17 | Yeah, sure. "So we'll get one."
00:15:20 | A C-ART device costs $3 million.
00:15:22 | I made Maren Thompson a promise
00:15:24 | that I would help her see her daughter.
00:15:26 | I'll get you this device.
00:15:29 | Okay, Vijay, look,
00:15:30 | I can't even get my name on my own door, all right?
00:15:34 | They're not gonna just buy you a $3 million device.
00:15:36 | We will see about that.
00:15:44 | Uh, remember when you told me we'll treat everyone here
00:15:47 | no matter the price?
00:15:48 | That's the power of New Amsterdam.
00:15:49 | Yes, well, we need a C-ART device.
00:15:51 | Okay, I'll call ACC. Done.
00:15:53 | Do you know what a C-ART device is?
00:15:54 | Will it help your patient?
00:15:56 | It's the only thing that will help.
00:15:57 | - Good enough for me. - Thank you.
00:15:58 | - Yeah? - Hey, hey, hey.
00:16:00 | I thought you were gonna handle that whole Dr. M situation?
00:16:02 | Yeah, handled. Medical eval scheduled for tomorrow.
00:16:04 | Well, he moved his temporal bone surgery
00:16:06 | up to today.
00:16:13 | Help! Help! He needs help!
00:16:15 | What's happening to him?
00:16:18 | Push two milligrams of Ativan.
00:16:20 | Biopsy results?
00:16:22 | They just came back. It's not cancer.
00:16:24 | Must be an infection.
00:16:25 | Given the ulcers, it's got to be viral.
00:16:27 | I'll start Acyclovir.
00:16:29 | I saw polys on the biopsy. Bacteria's much more likely.
00:16:31 | Or the polys are due to a secondary infection
00:16:33 | on top of the viral infection and irrelevant.
00:16:35 | It's my ED, my call.
00:16:37 | And if I disagree with your call?
00:16:39 | Bloom, we got four more! Similar symptoms to Mr. Arroyo!
00:16:42 | Visible ulcers in the back of the mouth.
00:16:44 | Four more?
00:16:45 | - Where did they come from? - Watch out.
00:16:47 | We all work together. They were all sick, too!
00:17:00 | Mind if I scrub in?
00:17:04 | What are you trying to prove?
00:17:06 | Nothing, just here to observe.
00:17:07 | I've done this surgery hundreds of times, Dr. Goodwin.
00:17:10 | I don't need the hospital's Medical Director
00:17:13 | standing over my shoulder evaluating my every incision.
00:17:16 | Then pretend I'm not here.
00:17:18 | You trying to throw me off my game, is that it?
00:17:20 | I expect all the surgeons in my hospital
00:17:21 | to perform at their best
00:17:23 | whether I'm here watching or not.
00:17:25 | Anyone's not performing at their best, it's you.
00:17:30 | Running a hospital while undergoing chemo?
00:17:32 | You have no right to judge me.
00:17:34 | This isn't about me.
00:17:35 | I've helped thousands of patients at this hospital.
00:17:38 | Thousands.
00:17:40 | My record is sterling.
00:17:42 | My reputation impeccable.
00:17:44 | Henry, you're a legacy here.
00:17:46 | Damn right I am.
00:17:47 | But what story do you want told in the end?
00:17:50 | That you were a titan in your field,
00:17:52 | or that you were a doctor who didn't know
00:17:54 | when to lay down the scalpel?
00:17:58 | There'll come a day, Max...
00:18:00 | when you won't be able
00:18:02 | to perform as well as you once could.
00:18:05 | Maybe sooner than you think.
00:18:17 | Well, they all work together
00:18:20 | out at some vineyard out in Long Island.
00:18:22 | And they're all exhibiting the same symptoms?
00:18:23 | To a T.
00:18:25 | What at a vineyard could have made them all so sick?
00:18:27 | Let's find out.
00:18:29 | The owners made us sleep in this old, rundown barn.
00:18:32 | All crowded together, cramped.
00:18:34 | How many of you?
00:18:36 | 17, sometimes 18.
00:18:39 | At night, I just tried to think of my family back home.
00:18:41 | Las ratas.
00:18:43 | Yes, there were so many rats.
00:18:45 | I've been picking since Hurricane Georges.
00:18:47 | Been 20 years since I've seen Puerto Rico.
00:18:51 | Have you harvested at this vineyard before?
00:18:53 | No.
00:18:55 | And I will not go back.
00:18:57 | I will starve first.
00:18:59 | The owner treat us like animals.
00:19:01 | Pay us nothing.
00:19:03 | And everything was damp and wet all the time...
00:19:07 | mold everywhere.
00:19:21 | I'm thinking pesticides led to an autoimmune reaction...
00:19:23 | erythema multiforme.
00:19:25 | EM would explain everything.
00:19:26 | Their kidney function's fine.
00:19:29 | The rats and the close quarters
00:19:31 | are the perfect breeding ground for the hantavirus.
00:19:34 | Something's off.
00:19:36 | - We're missing something. - Really?
00:19:37 | I think Sharpe may have nailed it... hanta.
00:19:39 | - No, it's not hantavirus. - Okay. Because?
00:19:43 | Because...
00:19:46 | I have a gut feeling.
00:19:48 | Or you're just disagreeing with me
00:19:50 | because it's my diagnosis.
00:19:52 | Everything okay here?
00:19:53 | - Yes. - It's fine.
00:19:55 | Okay, at the risk of stepping into something,
00:19:57 | I'm gonna make the call.
00:19:58 | Treat for hantavirus.
00:20:08 | - Suction. - Suction.
00:20:23 | I dropped a bottle, Iggy.
00:20:26 | One stupid bottle.
00:20:29 | I was, um...
00:20:32 | I was worried.
00:20:35 | You moved the surgery up
00:20:37 | because you knew you wouldn't pass
00:20:38 | the medical evaluation.
00:20:39 | I moved up my surgery
00:20:41 | to prove the evaluation wasn't necessary.
00:20:44 | No, Henry, come on...
00:20:45 | I may not be a young man anymore, Iggy...
00:20:48 | but I am a surgeon with over 40 years experience.
00:20:52 | And that counts for something.
00:20:55 | At least it should count for something.
00:21:04 | You really buried the lede
00:21:05 | on the whole C-ART device, didn't you?
00:21:06 | Three...
00:21:07 | $3 million.
00:21:09 | To be fair, you did say, "No matter the price."
00:21:12 | No, you're right. I really should have asked
00:21:13 | more prudent follow-up questions.
00:21:15 | Like, "Does it cost $3 million?"
00:21:16 | To be clear,
00:21:18 | New Amsterdam will never get a C-ART device.
00:21:20 | See, what'd I tell you?
00:21:22 | The system can't handle the small things.
00:21:24 | Why in the hell should we be surprised
00:21:25 | when it can't handle the big ones?
00:21:27 | You didn't let me finish.
00:21:29 | New Amsterdam will never get a C-ART device,
00:21:30 | so you should do the surgery
00:21:31 | at a hospital that does have one.
00:21:34 | What are you saying?
00:21:36 | University has a C-ART device.
00:21:39 | We have a patient.
00:21:42 | Peanut butter, jelly.
00:21:46 | So, as our sister hospital,
00:21:47 | they'll let us do the surgery there?
00:21:49 | Not exactly... and definitely not for free.
00:21:52 | But her insurance won't cover University.
00:21:54 | Yeah, and then I can't do the surgery.
00:21:56 | No, you can't.
00:21:57 | But Dr. Merritt can.
00:22:00 | Last I checked, he's still credentialed at Uni.
00:22:06 | Okay, wait, wait.
00:22:08 | Impersonating another doctor is grounds for malpractice.
00:22:11 | I can lose my license. I can go to prison.
00:22:13 | Nobody's suggesting impersonating anyone, all right?
00:22:16 | You are the Chair of Cardiothoracic Surgery
00:22:18 | at New Amsterdam.
00:22:19 | - Just say that. - This is crazy.
00:22:21 | - Even for you. - You want to help the patient?
00:22:23 | This is how.
00:22:27 | Are you really talking about this?
00:22:30 | Sneaking a patient across the city
00:22:32 | into University Hospital?
00:22:34 | If the system can't handle the little things...
00:22:38 | then it certainly won't notice the big ones.
00:22:46 | Sure.
00:22:56 | University Hospital.
00:23:19 | Can I help you?
00:23:21 | Dr. Nottingham.
00:23:22 | I'm here to observe a C-ART procedure
00:23:24 | as part of my residency.
00:23:26 | - I called earlier. - Observe who?
00:23:28 | The Chair of Cardiothoracic Surgery at New Amsterdam.
00:23:31 | It's nice to meet you.
00:23:32 | Dr. Merritt?
00:23:34 | That's what it says on my door.
00:23:42 | Pushing the delivery system up to the aortic valve.
00:23:45 | - You're nearly there. - How much longer?
00:23:47 | Ah, ah, ah.
00:23:48 | Don't rush me, and I won't rush you.
00:23:50 | If we get caught, it's my name on the schedule.
00:23:52 | Well, Dr. Merritt will cover for you.
00:23:54 | I didn't see anything.
00:23:56 | Thank you, Maren.
00:23:59 | - Sheath's in place. - Got it.
00:24:02 | Inflating the balloon.
00:24:03 | Leaflets are moving.
00:24:06 | Maren, you'll feel some pressure.
00:24:10 | Nice and easy.
00:24:12 | Almost got it.
00:24:15 | All right, new aortic valve's in place.
00:24:18 | - Deflating the balloon. - Wonderful.
00:24:20 | Let's get her back to our hospital now.
00:24:21 | - Dr. Reynolds. - I see it.
00:24:23 | What?
00:24:24 | A bleed at the cath insertion site.
00:24:26 | It's a common side effect,
00:24:27 | but Maren's gonna have to remain flat
00:24:30 | with a sandbag on her hip to keep the pressure on.
00:24:32 | For how long?
00:24:33 | It looks like you're gonna have to do your procedure here as well.
00:24:37 | But I'm not Dr. Merritt...
00:24:39 | either.
00:24:49 | Got them all on a cocktail of antivirals,
00:24:51 | and we're doing active fluid replacement.
00:24:53 | Thanks.
00:24:55 | You don't think it's hanta?
00:24:57 | No.
00:25:04 | What do I know?
00:25:08 | You know, Henry was shattered...
00:25:10 | just standing there watching the surgery
00:25:12 | go on without him.
00:25:14 | It's like looking at a broken man.
00:25:15 | You did the right thing.
00:25:17 | - Did I? - Yeah.
00:25:18 | Then why do I find myself trying to recall
00:25:20 | Judas' good traits?
00:25:22 | Iggy, I know he's a good friend,
00:25:23 | but so are you, okay?
00:25:25 | You didn't betray him because somebody could have
00:25:27 | gotten hurt or worse.
00:25:28 | Well, his body is going.
00:25:30 | His mind is not.
00:25:31 | Very few doctors have that kind of expertise.
00:25:33 | I mean, if... if we send him on his way,
00:25:35 | all that knowledge, all that expertise
00:25:37 | goes out the door with him.
00:25:39 | You know, we might as well be saying, "Hey, Doc, thank you.
00:25:40 | You're ancient. Don't need you anymore."
00:25:42 | Don't let the door hit you on the wrinkly old ass on the way out."
00:25:44 | Hi.
00:25:49 | Oh.
00:25:50 | Hello.
00:25:52 | - How are you? - Hello.
00:25:54 | Good-bye, Iggy.
00:25:56 | - Huh? - Leave.
00:25:57 | Yes, I'm sorry.
00:25:59 | Bye.
00:26:00 | Um, I'll be back in ten.
00:26:02 | I just need to fire a few people.
00:26:05 | You know you can't, uh, fire me, right?
00:26:07 | I was referring to Iggy.
00:26:09 | Yeah, you can't fire him either.
00:26:10 | Yes, I know, Max.
00:26:11 | But it makes me look in charge,
00:26:13 | and right now I could use a little bit of that.
00:26:14 | How are things with you and Bloom?
00:26:17 | Fine.
00:26:19 | Um, h-how are you feeling?
00:26:21 | Good, yeah.
00:26:23 | Aside from Iggy starting an international rumor
00:26:25 | that we traffic in ageism, pretty...
00:26:26 | Good.
00:26:28 | - Your nausea? - Chemo tried to slow this man down,
00:26:31 | - but you know what? - It failed?
00:26:33 | No, it succeeded, big-time.
00:26:35 | But, uh, the drugs you gave me are helping.
00:26:39 | Good.
00:26:41 | Well, it sounds like you're in the right frame of mind
00:26:42 | to start radiation.
00:26:44 | Aren't you glad you swung by?
00:26:51 | So glad.
00:26:53 | Okay.
00:26:55 | Everyone just act normal, like you belong here.
00:26:58 | Like we're doctors in a hospital?
00:27:00 | MRI lab is down this way.
00:27:01 | How are we gonna get in?
00:27:03 | You might have to schedule us again.
00:27:06 | I'm starting to miss the real Dr. Merritt.
00:27:08 | - How are you doing, Maren? - Nervous.
00:27:11 | I haven't let myself be hopeful in a very, very long time.
00:27:16 | I know this whole process has been rather unorthodox,
00:27:19 | but I made you a promise, and promise I will keep.
00:27:22 | Dr. Kapoor, what are you doing here?
00:27:27 | Funny story, actually.
00:27:28 | Dr. Carlebach was one of my best interns
00:27:31 | back in the day.
00:27:32 | And now he's this big-time neurologist
00:27:34 | here in University.
00:27:36 | Yeah, Dr. Kapoor tried to recruit me to New Amsterdam.
00:27:38 | I wanted to go... I really did, Vijay...
00:27:40 | but my med school loans were out of control.
00:27:42 | I had to go private.
00:27:44 | - It's nice to meet you. - Likewise.
00:27:46 | I got to admit,
00:27:48 | I still miss my days at The Dam.
00:27:49 | Making the most out of nothing, thinking outside the box.
00:27:52 | Always such an adventure.
00:28:00 | Funny you should say that, Dr. Carlebach.
00:28:11 | Initiating sonication pulse.
00:28:13 | And going again.
00:28:17 | Mrs. Thompson, we're using
00:28:19 | high-intensity focused ultrasound
00:28:20 | to pinpoint the tumor at the base of your brain.
00:28:22 | Oh, okay.
00:28:24 | Maren, how are you feeling?
00:28:28 | Honestly, I don't know.
00:28:30 | I thought I was doing this
00:28:32 | so that I could see my daughter's face, but...
00:28:35 | I don't think I am.
00:28:38 | I think...
00:28:40 | I wanted her to see mine.
00:28:43 | I want... I want her to see me seeing her,
00:28:46 | being...
00:28:49 | Proud and growing up and falling down,
00:28:52 | being scared.
00:28:55 | I want her to know...
00:28:57 | all her life...
00:29:00 | that she's seen.
00:29:10 | The tumor is responding.
00:29:32 | Hey.
00:29:34 | Is, uh, this seat taken?
00:29:39 | You know, we're, uh, doing everything we can for Miguel...
00:29:43 | and the others.
00:29:44 | Thank you.
00:29:48 | What's that?
00:29:51 | A santo.
00:29:54 | After Maria, our house was just mud and water
00:29:58 | and the trunk of a huge tree where my bedroom once stood.
00:30:01 | I went to a santero in town and asked him to carve this
00:30:04 | from the wood of that tree.
00:30:05 | - As a reminder? - No, no.
00:30:07 | There are many a santo on the island.
00:30:10 | This one is Anima Sola...
00:30:13 | the Lonely Soul.
00:30:15 | She is in Purgatory, bound to the flames forever.
00:30:18 | And I pray to her for strength and patience...
00:30:22 | and redemption.
00:30:24 | Why redemption?
00:30:26 | I, um...
00:30:29 | I liked to drink...
00:30:31 | too much.
00:30:33 | And I could not stop.
